,playerID,stint,2B,3B,A,AB,BB,CS,DP,E,GIDP,H,HBP,HR,IBB,InnOuts,PB,PO,R,RBI,SB,SF,SH,SO,WP,ZR,HOF
1785,beckehe01,4.0,2.0,0.0,46.0,137.0,8.0,0.0,7.0,5.0,0.0,25.0,3.0,0.0,0.0,1131.0,8.0,242.0,9.0,13.0,0.0,0.0,5.0,26.0,0.0,0.0,0.0
1786,beckfr02,10.0,78.0,27.0,161.0,2130.0,122.0,0.0,187.0,76.0,0.0,536.0,27.0,33.0,0.0,6351.0,0.0,3759.0,191.0,251.0,31.0,0.0,49.0,233.0,0.0,0.0,0.0
1787,blankco01,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1788,caseyjo01,5.0,3.0,0.0,53.0,117.0,8.0,0.0,4.0,8.0,0.0,21.0,1.0,0.0,0.0,519.0,2.0,179.0,9.0,7.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0
1789,clarkto01,11.0,66.0,37.0,625.0,1708.0,216.0,3.0,51.0,74.0,0.0,453.0,11.0,6.0,0.0,1581.0,44.0,2259.0,169.0,191.0,42.0,0.0,50.0,183.0,0.0,0.0,0.0
1790,coffeja01,6.0,5.0,6.0,306.0,368.0,22.0,0.0,24.0,47.0,0.0,69.0,4.0,1.0,0.0,1887.0,0.0,200.0,33.0,26.0,6.0,0.0,6.0,44.0,0.0,0.0,0.0
1791,colewi01,2.0,9.0,4.0,11.0,245.0,20.0,0.0,1.0,12.0,0.0,53.0,2.0,0.0,0.0,1797.0,0.0,114.0,23.0,18.0,3.0,0.0,9.0,35.0,0.0,0.0,0.0
1792,crompne01,2.0,2.0,1.0,4.0,65.0,7.0,0.0,1.0,3.0,0.0,10.0,1.0,0.0,0.0,426.0,0.0,26.0,7.0,2.0,1.0,0.0,1.0,20.0,0.0,0.0,0.0
1793,crookto01,2.0,2.0,0.0,2.0,28.0,3.0,0.0,5.0,1.0,0.0,6.0,0.0,0.0,0.0,201.0,0.0,80.0,3.0,3.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0
1794,curryji01,3.0,1.0,0.0,21.0,35.0,1.0,0.0,1.0,6.0,0.0,8.0,1.0,0.0,0.0,27.0,0.0,18.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1795,dambi01,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1796,danziba01,1.0,0.0,0.0,0.0,13.0,2.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,75.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1797,davidbi01,3.0,16.0,11.0,15.0,808.0,41.0,0.0,4.0,20.0,0.0,190.0,5.0,1.0,0.0,3543.0,0.0,454.0,83.0,60.0,46.0,0.0,20.0,75.0,0.0,0.0,0.0
1798,demmira01,9.0,61.0,33.0,79.0,1631.0,172.0,20.0,18.0,55.0,0.0,419.0,17.0,8.0,0.0,3075.0,0.0,695.0,205.0,165.0,42.0,0.0,50.0,166.0,0.0,0.0,0.0
1799,devoywa01,2.0,3.0,1.0,3.0,69.0,3.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,462.0,0.0,46.0,7.0,8.0,4.0,0.0,1.0,13.0,0.0,0.0,0.0
1800,dolanco02,15.0,43.0,21.0,260.0,1187.0,121.0,11.0,22.0,82.0,0.0,299.0,13.0,6.0,0.0,45.0,0.0,523.0,210.0,111.0,102.0,0.0,48.0,158.0,0.0,0.0,0.0
1801,downere01,1.0,1.0,0.0,2.0,78.0,2.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,492.0,0.0,25.0,7.0,8.0,4.0,0.0,1.0,6.0,0.0,0.0,0.0
1802,downeto01,24.0,69.0,25.0,1687.0,2170.0,198.0,0.0,193.0,254.0,0.0,520.0,8.0,7.0,0.0,6045.0,0.0,1236.0,256.0,188.0,87.0,0.0,92.0,206.0,0.0,0.0,0.0
1803,eastete01,13.0,88.0,38.0,662.0,2020.0,107.0,0.0,61.0,105.0,0.0,607.0,8.0,8.0,0.0,4392.0,58.0,2169.0,215.0,261.0,42.0,0.0,53.0,104.0,0.0,0.0,0.0
1804,ellamro01,2.0,1.0,2.0,87.0,98.0,24.0,0.0,10.0,13.0,0.0,14.0,2.0,1.0,0.0,180.0,0.0,56.0,13.0,6.0,3.0,0.0,6.0,22.0,0.0,0.0,0.0
1805,ellisru01,4.0,66.0,30.0,84.0,1985.0,216.0,0.0,21.0,70.0,0.0,517.0,10.0,13.0,0.0,7464.0,0.0,1070.0,279.0,199.0,58.0,0.0,56.0,246.0,0.0,0.0,0.0
1806,englecl01,36.0,101.0,39.0,675.0,2822.0,271.0,9.0,154.0,157.0,0.0,748.0,25.0,12.0,0.0,6147.0,0.0,3160.0,373.0,318.0,128.0,0.0,88.0,221.0,0.0,0.0,0.0
1807,enwrich01,1.0,0.0,0.0,2.0,7.0,2.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,54.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1808,fletcar01,23.0,238.0,77.0,5254.0,5541.0,203.0,28.0,625.0,537.0,0.0,1534.0,141.0,32.0,0.0,1524.0,0.0,2917.0,684.0,675.0,160.0,0.0,154.0,355.0,0.0,0.0,0.0
1809,frencch01,7.0,5.0,2.0,221.0,377.0,26.0,0.0,23.0,39.0,0.0,78.0,6.0,0.0,0.0,2661.0,0.0,168.0,36.0,20.0,13.0,0.0,9.0,49.0,0.0,0.0,0.0
1810,froelbe01,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1811,gainede01,21.0,75.0,36.0,252.0,1608.0,149.0,6.0,205.0,68.0,0.0,438.0,22.0,14.0,0.0,39.0,0.0,4168.0,218.0,185.0,54.0,0.0,65.0,158.0,0.0,0.0,0.0
1812,getzgu01,18.0,22.0,9.0,662.0,1114.0,24.0,15.0,40.0,64.0,0.0,265.0,5.0,2.0,0.0,1998.0,0.0,375.0,85.0,93.0,41.0,0.0,29.0,56.0,0.0,0.0,0.0
1813,griggar01,19.0,73.0,20.0,311.0,1370.0,105.0,0.0,111.0,85.0,0.0,379.0,9.0,5.0,0.0,5391.0,0.0,2116.0,127.0,152.0,36.0,0.0,31.0,112.0,0.0,0.0,0.0
1814,heitmhe01,2.0,11.0,10.0,6.0,321.0,25.0,0.0,4.0,10.0,0.0,87.0,3.0,0.0,0.0,2103.0,0.0,160.0,47.0,22.0,13.0,0.0,11.0,45.0,0.0,0.0,0.0
1815,higgibo01,4.0,0.0,0.0,13.0,35.0,1.0,0.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,180.0,0.0,52.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0
1816,howarpa01,1.0,1.0,0.0,1.0,15.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,123.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1817,hyattha01,14.0,36.0,23.0,58.0,925.0,63.0,3.0,66.0,20.0,0.0,247.0,10.0,10.0,0.0,1182.0,1.0,1213.0,85.0,146.0,11.0,0.0,14.0,87.0,0.0,0.0,0.0
1818,jamesbe01,1.0,0.0,0.0,1.0,21.0,4.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,159.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
1819,johnsdo01,12.0,154.0,68.0,507.0,3774.0,264.0,48.0,526.0,113.0,0.0,992.0,48.0,14.0,0.0,66.0,0.0,9745.0,478.0,381.0,139.0,0.0,184.0,295.0,0.0,0.0,0.0
1820,kellysp01,3.0,2.0,1.0,20.0,42.0,3.0,0.0,5.0,6.0,0.0,6.0,0.0,0.0,0.0,282.0,0.0,14.0,3.0,1.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0
1821,killebi01,15.0,86.0,21.0,1319.0,3150.0,113.0,8.0,129.0,148.0,0.0,751.0,35.0,4.0,0.0,1830.0,58.0,4833.0,237.0,240.0,39.0,0.0,102.0,159.0,0.0,0.0,0.0
1822,konnimi01,2.0,1.0,0.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,72.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1823,kustuju01,1.0,5.0,0.0,6.0,173.0,11.0,0.0,1.0,5.0,0.0,25.0,2.0,1.0,0.0,1299.0,0.0,92.0,12.0,11.0,9.0,0.0,6.0,22.0,0.0,0.0,0.0
1824,larkied01,1.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,48.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1825,lelivja01,11.0,43.0,22.0,54.0,1154.0,89.0,3.0,14.0,29.0,0.0,347.0,5.0,2.0,0.0,4671.0,0.0,640.0,114.0,126.0,46.0,0.0,31.0,99.0,0.0,0.0,0.0
1826,luderfr01,14.0,251.0,54.0,843.0,4851.0,414.0,8.0,725.0,201.0,0.0,1344.0,45.0,84.0,0.0,1152.0,0.0,13126.0,570.0,642.0,55.0,0.0,96.0,429.0,0.0,0.0,0.0
1827,maddebu01,5.0,4.0,2.0,52.0,143.0,5.0,0.0,3.0,18.0,0.0,41.0,1.0,0.0,0.0,354.0,3.0,207.0,10.0,11.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0
1828,martedo01,2.0,3.0,1.0,24.0,72.0,6.0,0.0,6.0,4.0,0.0,15.0,0.0,0.0,0.0,486.0,6.0,148.0,1.0,8.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0
1829,mccabsw01,2.0,2.0,0.0,2.0,46.0,1.0,0.0,1.0,3.0,0.0,15.0,1.0,0.0,0.0,297.0,0.0,19.0,5.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
1830,mcdoned01,2.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,63.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1831,mcelvpr01,11.0,16.0,4.0,222.0,502.0,36.0,0.0,29.0,28.0,0.0,105.0,4.0,4.0,0.0,3396.0,0.0,252.0,42.0,56.0,12.0,0.0,13.0,94.0,0.0,0.0,0.0
1832,mcinnst01,24.0,312.0,101.0,1409.0,7822.0,380.0,59.0,1328.0,194.0,0.0,2405.0,38.0,20.0,0.0,810.0,0.0,20120.0,872.0,1063.0,172.0,0.0,383.0,196.0,0.0,0.0,0.0
1833,messebo01,4.0,1.0,3.0,6.0,157.0,20.0,0.0,1.0,5.0,0.0,27.0,4.0,0.0,0.0,969.0,0.0,50.0,29.0,4.0,10.0,0.0,6.0,26.0,0.0,0.0,0.0
1834,meyerch01,11.0,120.0,41.0,996.0,2834.0,274.0,4.0,99.0,146.0,0.0,826.0,63.0,14.0,0.0,4452.0,86.0,4537.0,276.0,363.0,44.0,0.0,55.0,174.0,0.0,0.0,0.0
1835,meyerle02,1.0,0.0,0.0,23.0,23.0,2.0,0.0,2.0,6.0,0.0,3.0,0.0,0.0,0.0,183.0,0.0,22.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0
1836,midkiez01,5.0,10.0,1.0,245.0,372.0,19.0,0.0,13.0,22.0,0.0,77.0,1.0,0.0,0.0,12.0,0.0,134.0,31.0,23.0,13.0,0.0,12.0,33.0,0.0,0.0,0.0
1837,milledo02,32.0,232.0,108.0,2769.0,5805.0,391.0,30.0,786.0,318.0,0.0,1526.0,45.0,32.0,0.0,7251.0,0.0,9170.0,711.0,715.0,177.0,0.0,235.0,503.0,0.0,0.0,0.0
1838,millewa01,2.0,0.0,0.0,3.0,85.0,4.0,0.0,1.0,2.0,0.0,16.0,0.0,0.0,0.0,300.0,0.0,24.0,8.0,1.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0
1839,millewa02,10.0,79.0,35.0,72.0,2244.0,318.0,21.0,15.0,55.0,0.0,623.0,30.0,8.0,0.0,1584.0,0.0,1157.0,322.0,221.0,128.0,0.0,88.0,244.0,0.0,0.0,0.0
1840,moriabi01,1.0,1.0,0.0,16.0,20.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,150.0,0.0,18.0,1.0,1.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0
1841,murphho01,1.0,0.0,0.0,2.0,60.0,4.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,0.0,444.0,0.0,35.0,3.0,3.0,1.0,0.0,3.0,10.0,0.0,0.0,0.0
1842,myershy01,24.0,179.0,100.0,330.0,4910.0,195.0,56.0,61.0,111.0,0.0,1380.0,24.0,32.0,0.0,162.0,0.0,3199.0,555.0,559.0,107.0,0.0,187.0,362.0,0.0,0.0,0.0
1843,netzemi01,2.0,1.0,0.0,9.0,37.0,3.0,0.0,1.0,4.0,0.0,7.0,0.0,0.0,0.0,210.0,0.0,5.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0
1844,oakesre01,7.0,112.0,42.0,119.0,3619.0,265.0,0.0,25.0,93.0,0.0,1011.0,32.0,15.0,0.0,6081.0,0.0,2154.0,428.0,397.0,163.0,0.0,136.0,210.0,0.0,0.0,0.0
1845,pattecl01,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1846,patteha02,4.0,1.0,0.0,4.0,52.0,1.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,312.0,0.0,76.0,4.0,5.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0
1847,pauxtsi01,1.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,63.0,1.0,11.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1848,rafteto01,1.0,2.0,1.0,0.0,32.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,186.0,0.0,12.0,6.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0
1849,raridbi01,14.0,105.0,24.0,1241.0,2877.0,340.0,0.0,82.0,152.0,0.0,682.0,13.0,7.0,0.0,1404.0,64.0,4129.0,272.0,272.0,47.0,0.0,75.0,256.0,0.0,0.0,0.0
1850,rathmo01,14.0,36.0,7.0,1644.0,2048.0,258.0,11.0,204.0,97.0,0.0,521.0,14.0,4.0,0.0,969.0,0.0,1225.0,291.0,92.0,82.0,0.0,85.0,81.0,0.0,0.0,0.0
1851,redmoha01,1.0,0.0,0.0,21.0,19.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,12.0,3.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0
1852,reillba01,2.0,0.0,0.0,33.0,25.0,3.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,249.0,0.0,18.0,3.0,3.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0
1853,reilldu01,1.0,0.0,0.0,1.0,62.0,4.0,0.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,450.0,0.0,46.0,10.0,0.0,5.0,0.0,5.0,13.0,0.0,0.0,0.0
1854,shafeti01,13.0,24.0,14.0,442.0,776.0,105.0,0.0,40.0,82.0,0.0,212.0,8.0,5.0,0.0,723.0,0.0,336.0,138.0,83.0,60.0,0.0,20.0,93.0,0.0,0.0,0.0
1855,shottbu01,14.0,154.0,65.0,173.0,4945.0,713.0,93.0,51.0,184.0,0.0,1338.0,22.0,9.0,0.0,417.0,0.0,2816.0,746.0,290.0,293.0,0.0,62.0,388.0,0.0,0.0,0.0
1856,simonmi01,7.0,28.0,10.0,478.0,1069.0,54.0,0.0,31.0,43.0,0.0,241.0,9.0,1.0,0.0,459.0,35.0,1561.0,85.0,90.0,9.0,0.0,24.0,74.0,0.0,0.0,0.0
1857,sinerho01,3.0,0.0,0.0,10.0,23.0,2.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,141.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1858,smithwi01,2.0,0.0,0.0,11.0,42.0,0.0,0.0,0.0,9.0,0.0,8.0,0.0,0.0,0.0,255.0,4.0,36.0,3.0,2.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0
1859,starkdo01,6.0,7.0,1.0,289.0,378.0,34.0,0.0,39.0,53.0,0.0,90.0,4.0,0.0,0.0,1248.0,0.0,232.0,38.0,30.0,14.0,0.0,16.0,61.0,0.0,0.0,0.0
1860,vaughbo01,5.0,19.0,9.0,387.0,535.0,59.0,0.0,48.0,38.0,0.0,148.0,3.0,0.0,0.0,105.0,0.0,284.0,70.0,32.0,25.0,0.0,42.0,39.0,0.0,0.0,0.0
1861,wanneja01,1.0,0.0,0.0,5.0,8.0,2.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,51.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1862,wheatza01,19.0,476.0,172.0,232.0,9106.0,650.0,49.0,54.0,183.0,0.0,2884.0,77.0,132.0,0.0,4911.0,0.0,4996.0,1289.0,1248.0,205.0,0.0,163.0,572.0,0.0,0.0,1.0
1863,wilsoar01,18.0,96.0,22.0,800.0,2056.0,292.0,0.0,60.0,108.0,0.0,536.0,15.0,24.0,0.0,759.0,56.0,2934.0,237.0,226.0,50.0,0.0,77.0,295.0,0.0,0.0,0.0
1864,yerkest02,12.0,124.0,32.0,1884.0,2521.0,207.0,6.0,216.0,170.0,0.0,676.0,16.0,6.0,0.0,30.0,0.0,1353.0,307.0,254.0,54.0,0.0,115.0,105.0,0.0,0.0,0.0
1865,yohebi01,1.0,2.0,0.0,47.0,72.0,3.0,0.0,1.0,6.0,0.0,15.0,0.0,0.0,0.0,501.0,0.0,23.0,6.0,4.0,2.0,0.0,3.0,14.0,0.0,0.0,0.0
1866,youngde01,3.0,5.0,5.0,3.0,196.0,5.0,0.0,2.0,4.0,0.0,52.0,0.0,4.0,0.0,39.0,0.0,53.0,17.0,23.0,1.0,0.0,1.0,15.0,0.0,0.0,0.0
1867,abbotod01,1.0,2.0,1.0,2.0,70.0,6.0,0.0,2.0,1.0,0.0,13.0,0.0,0.0,0.0,513.0,0.0,52.0,2.0,6.0,3.0,0.0,6.0,20.0,0.0,0.0,0.0
1868,adamsbe01,11.0,17.0,4.0,257.0,678.0,23.0,0.0,32.0,34.0,0.0,137.0,1.0,2.0,0.0,93.0,25.0,802.0,37.0,45.0,9.0,0.0,23.0,82.0,0.0,0.0,0.0
1869,allensl01,2.0,1.0,0.0,7.0,23.0,1.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,0.0,231.0,4.0,21.0,3.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0
1870,betchfr01,4.0,2.0,0.0,61.0,89.0,7.0,0.0,5.0,8.0,0.0,18.0,2.0,0.0,0.0,582.0,0.0,37.0,7.0,6.0,1.0,0.0,3.0,14.0,0.0,0.0,0.0
1871,bowsere01,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1872,bradlhu01,16.0,46.0,12.0,119.0,913.0,59.0,0.0,92.0,21.0,0.0,238.0,12.0,2.0,0.0,552.0,0.0,2151.0,84.0,117.0,23.0,0.0,39.0,57.0,0.0,0.0,0.0
1873,bronkhe01,10.0,14.0,5.0,209.0,361.0,33.0,2.0,26.0,25.0,0.0,87.0,1.0,1.0,0.0,63.0,0.0,146.0,40.0,24.0,3.0,0.0,16.0,34.0,0.0,0.0,0.0
1874,burgjo01,2.0,0.0,1.0,33.0,46.0,7.0,0.0,3.0,8.0,0.0,15.0,0.0,0.0,0.0,339.0,0.0,16.0,7.0,10.0,5.0,0.0,1.0,12.0,0.0,0.0,0.0
1875,callada01,2.0,1.0,1.0,2.0,60.0,5.0,0.0,1.0,1.0,0.0,12.0,1.0,0.0,0.0,321.0,0.0,33.0,7.0,2.0,5.0,0.0,2.0,10.0,0.0,0.0,0.0
1876,campbvi01,6.0,85.0,36.0,62.0,2069.0,132.0,0.0,17.0,76.0,0.0,642.0,18.0,15.0,0.0,1800.0,0.0,938.0,326.0,167.0,92.0,0.0,53.0,156.0,0.0,0.0,0.0
1877,careyma01,22.0,419.0,159.0,339.0,9363.0,1040.0,92.0,86.0,235.0,0.0,2665.0,77.0,70.0,0.0,51.0,0.0,6363.0,1545.0,800.0,738.0,0.0,290.0,695.0,0.0,0.0,1.0
1878,castljo01,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1879,channle01,2.0,1.0,0.0,0.0,20.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,147.0,0.0,9.0,3.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0
1880,cheekha01,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,24.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1881,chouife01,23.0,5.0,4.0,30.0,221.0,12.0,0.0,7.0,9.0,0.0,54.0,1.0,1.0,0.0,654.0,0.0,112.0,22.0,23.0,8.0,0.0,8.0,35.0,0.0,0.0,0.0
1882,collibi02,7.0,11.0,10.0,31.0,773.0,54.0,0.0,2.0,17.0,0.0,173.0,15.0,3.0,0.0,3948.0,0.0,460.0,91.0,54.0,42.0,0.0,23.0,75.0,0.0,0.0,0.0
1883,collish01,28.0,310.0,133.0,418.0,6390.0,331.0,83.0,231.0,177.0,0.0,1687.0,57.0,22.0,0.0,2298.0,0.0,5959.0,747.0,709.0,225.0,0.0,258.0,463.0,0.0,0.0,0.0
1884,corcomi02,1.0,3.0,0.0,46.0,46.0,5.0,0.0,6.0,7.0,0.0,10.0,1.0,0.0,0.0,339.0,0.0,26.0,3.0,7.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0
1885,corrire01,13.0,21.0,5.0,469.0,640.0,75.0,0.0,50.0,90.0,0.0,131.0,16.0,6.0,0.0,687.0,0.0,343.0,97.0,47.0,26.0,0.0,31.0,70.0,0.0,0.0,0.0
1886,crispjo01,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1887,cunnibi01,4.0,16.0,6.0,313.0,432.0,34.0,0.0,26.0,35.0,0.0,90.0,3.0,4.0,0.0,531.0,0.0,212.0,42.0,59.0,16.0,0.0,21.0,13.0,0.0,0.0,0.0
1888,daltoja01,4.0,39.0,15.0,30.0,1163.0,129.0,0.0,9.0,22.0,0.0,333.0,9.0,4.0,0.0,1926.0,0.0,590.0,167.0,112.0,52.0,0.0,45.0,112.0,0.0,0.0,0.0
1889,daniebe01,7.0,76.0,40.0,71.0,1903.0,203.0,0.0,16.0,55.0,0.0,486.0,72.0,5.0,0.0,2496.0,0.0,1013.0,295.0,130.0,159.0,0.0,58.0,128.0,0.0,0.0,0.0
1890,daubeja01,15.0,250.0,165.0,1128.0,7673.0,623.0,78.0,1199.0,181.0,0.0,2326.0,54.0,56.0,0.0,3903.0,0.0,19634.0,1117.0,722.0,251.0,0.0,392.0,489.0,0.0,0.0,0.0
1891,derricl01,12.0,6.0,4.0,279.0,326.0,22.0,0.0,31.0,49.0,0.0,79.0,4.0,1.0,0.0,6.0,0.0,202.0,35.0,33.0,13.0,0.0,13.0,22.0,0.0,0.0,0.0
1892,doyleji01,3.0,25.0,12.0,280.0,485.0,40.0,0.0,25.0,36.0,0.0,135.0,2.0,5.0,0.0,93.0,0.0,139.0,70.0,63.0,19.0,0.0,21.0,56.0,0.0,0.0,0.0
1893,ellioro01,5.0,15.0,5.0,159.0,402.0,19.0,0.0,11.0,24.0,0.0,97.0,3.0,1.0,0.0,6.0,15.0,544.0,36.0,44.0,5.0,0.0,16.0,23.0,0.0,0.0,0.0
1894,fishere01,1.0,2.0,1.0,2.0,72.0,8.0,0.0,0.0,2.0,0.0,9.0,1.0,0.0,0.0,489.0,0.0,27.0,5.0,3.0,5.0,0.0,3.0,16.0,0.0,0.0,0.0
1895,flynnjo03,4.0,14.0,4.0,72.0,462.0,46.0,0.0,70.0,27.0,0.0,115.0,2.0,6.0,0.0,2484.0,0.0,1146.0,46.0,60.0,8.0,0.0,20.0,55.0,0.0,0.0,0.0
1896,fosteed02,23.0,191.0,71.0,3174.0,5652.0,528.0,53.0,316.0,348.0,0.0,1490.0,25.0,6.0,0.0,594.0,0.0,1845.0,732.0,451.0,195.0,0.0,112.0,268.0,0.0,0.0,0.0
1897,gandich01,10.0,173.0,78.0,754.0,4245.0,273.0,32.0,630.0,99.0,0.0,1176.0,42.0,11.0,0.0,2040.0,0.0,11121.0,449.0,557.0,153.0,0.0,163.0,273.0,0.0,0.0,0.0
1898,gowdyha01,27.0,124.0,27.0,1024.0,2735.0,311.0,7.0,110.0,117.0,0.0,738.0,30.0,21.0,0.0,96.0,46.0,3577.0,270.0,322.0,59.0,0.0,67.0,247.0,0.0,0.0,0.0
1899,grahabe02,2.0,2.0,1.0,11.0,26.0,1.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,186.0,0.0,51.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
1900,hausear01,9.0,33.0,20.0,1262.0,1468.0,121.0,0.0,148.0,163.0,0.0,349.0,22.0,6.0,0.0,2997.0,0.0,745.0,180.0,137.0,68.0,0.0,64.0,184.0,0.0,0.0,0.0
1901,hearned01,1.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1902,henryjo02,11.0,54.0,15.0,860.0,1920.0,244.0,5.0,82.0,97.0,0.0,397.0,21.0,2.0,0.0,615.0,93.0,3461.0,161.0,171.0,55.0,0.0,60.0,211.0,0.0,0.0,0.0
1903,hohnhed01,2.0,4.0,1.0,15.0,117.0,6.0,0.0,18.0,11.0,0.0,31.0,0.0,0.0,0.0,426.0,0.0,317.0,13.0,8.0,8.0,0.0,2.0,7.0,0.0,0.0,0.0
1904,housebe01,3.0,21.0,5.0,55.0,472.0,37.0,0.0,71.0,13.0,0.0,126.0,1.0,9.0,0.0,495.0,0.0,1079.0,58.0,68.0,3.0,0.0,8.0,50.0,0.0,0.0,0.0
1905,jansera01,1.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,27.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1906,kadinja01,2.0,2.0,1.0,7.0,26.0,4.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,192.0,0.0,70.0,5.0,4.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0
